Chem_Name,SMI,INCHI,INCHIKEY,NeglogLD50,Source,CF_Bonds
"Benzimidazole-5-carbonitrile, 2-(trifluoromethyl)-",N#Cc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C9H4F3N3/c10-9(11,12)8-14-6-2-1-5(4-13)3-7(6)15-8/h1-3H,(H,14,15)",PMISAFNVEGVLSS-UHFFFAOYSA-N,4.68004580068258,CATMOS,3
"Benzimidazole, 5-amino-2-(trifluoromethyl)-",Nc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H6F3N3/c9-8(10,11)7-13-5-2-1-4(12)3-6(5)14-7/h1-3H,12H2,(H,13,14)",CKEKFQLHCAZGSP-UHFFFAOYSA-N,3.477447393258914,CATMOS,3
"Benzimidazole, 5-tert-butyl-2-(trifluoromethyl)-",CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C12H13F3N2/c1-11(2,3)7-4-5-8-9(6-7)17-10(16-8)12(13,14)15/h4-6H,1-3H3,(H,16,17)",AOWYBSYMYIAJEV-UHFFFAOYSA-N,3.8401849847196416,CATMOS,3
"1,3-Benzeneamine, 5-[(trifluoromethyl)-",Nc1cc(N)cc(C(F)(F)F)c1,"InChI=1S/C7H7F3N2/c8-7(9,10)4-1-5(11)3-6(12)2-4/h1-3H,11-12H2",KZSXRDLXTFEHJM-UHFFFAOYSA-N,2.6660768610043823,CATMOS,3
"Acetic acid, fluoro-, ethylene ester",O=C(CF)OCCOC(=O)CF,InChI=1S/C6H8F2O4/c7-3-5(9)11-1-2-12-6(10)4-8/h1-4H2,QNUCSQIOPQLZPK-UHFFFAOYSA-N,4.9179397301099845,CATMOS,2
"Butane, 2,2,3,3-tetrachlorohexafluoro-",FC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)F,"InChI=1S/C4Cl4F6/c5-1(6,3(9,10)11)2(7,8)4(12,13)14",BZBLUUDREZEDDJ-UHFFFAOYSA-N,2.579560677773605,CATMOS,6
"1,2,3,4-Tetrachloro-1,1,2,3,4,4-hexafluorobutane",FC(F)(Cl)C(F)(Cl)C(F)(Cl)C(F)(F)Cl,"InChI=1S/C4Cl4F6/c5-1(9,3(7,11)12)2(6,10)4(8,13)14",IRHYACQPDDXBCB-UHFFFAOYSA-N,2.0431600743758658,CATMOS,6
"Adiponitrile, perfluoro",N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,"InChI=1S/C6F8N2/c7-3(8,1-15)5(11,12)6(13,14)4(9,10)2-16",PZIVXXORSILYOQ-UHFFFAOYSA-N,1.9365743946674896,CATMOS,8
"Benzimidazole, 5-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2ccc(I)cc2[nH]1,"InChI=1S/C8H4F3IN2/c9-8(10,11)7-13-5-2-1-4(12)3-6(5)14-7/h1-3H,(H,13,14)",VWPQFAPZLPFZDE-UHFFFAOYSA-N,3.5119279017185576,CATMOS,3
"(2R)-Hydroxy(phenyl)acetic acid--(1R,2S)-2-(3,4-difluorophenyl)cyclopropan-1-amine (1/1)",NC1CC1c1ccc(F)c(F)c1,"InChI=1S/C9H9F2N/c10-7-2-1-5(3-8(7)11)6-4-9(6)12/h1-3,6,9H,4,12H2",QVUBIQNXHRPJKK-UHFFFAOYSA-N,3.529363613680339,CATMOS,2
Flubenzimine,FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,"InChI=1S/C17H10F6N4S/c18-16(19,20)25-13-14(26-17(21,22)23)28-15(24-11-7-3-1-4-8-11)27(13)12-9-5-2-6-10-12/h1-10H",IZFZCMFMJKDHJZ-UHFFFAOYSA-N,2.2870201090787114,CATMOS,6
ITF 1016,FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,"InChI=1S/C22H25F3N4O/c23-22(24,25)17-8-5-9-18(16-17)29-20-19(10-6-11-26-20)21(27-29)30-15-7-14-28-12-3-1-2-4-13-28/h5-6,8-11,16H,1-4,7,12-15H2",WDGCTMFHOURWAS-UHFFFAOYSA-N,2.729562461535559,CATMOS,3
,Nc1ccc(F)c(F)c1F,"InChI=1S/C6H4F3N/c7-3-1-2-4(10)6(9)5(3)8/h1-2H,10H2",WRDGNXCXTDDYBZ-UHFFFAOYSA-N,2.323132544596002,CATMOS,3
"Benzenamine, 3,4-difluoro-",Nc1ccc(F)c(F)c1,"InChI=1S/C6H5F2N/c7-5-2-1-4(9)3-6(5)8/h1-3H,9H2",AXNUZKSSQHTNPZ-UHFFFAOYSA-N,2.5794776003140245,CATMOS,2
"Benzoic acid, 2-((4-hydroxy-3-(trifluoromethyl)phenyl)amino)-",O=C(O)c1ccccc1Nc1ccc(O)c(C(F)(F)F)c1,"InChI=1S/C14H10F3NO3/c15-14(16,17)10-7-8(5-6-12(10)19)18-11-4-2-1-3-9(11)13(20)21/h1-7,18-19H,(H,20,21)",HCZJTVVRDYJDHC-UHFFFAOYSA-N,1.929027519403456,CATMOS,3
"Benzimidazole, 5-bromo-6-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2cc(Br)c(Cl)cc2[nH]1,"InChI=1S/C8H3BrClF3N2/c9-3-1-5-6(2-4(3)10)15-7(14-5)8(11,12)13/h1-2H,(H,14,15)",UHERXXCCJSTBOA-UHFFFAOYSA-N,4.520002920275228,CATMOS,3
,CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"InChI=1S/C12H14ClF3NO4PS/c1-22(23,20-7-3-2-6-13)21-9-4-5-11(17(18)19)10(8-9)12(14,15)16/h4-5,8H,2-3,6-7H2,1H3",RMCKJMQDQHLYFV-UHFFFAOYSA-N,3.695365284515281,CATMOS,3
"Benzimidazole, 2,5-bis(trifluoromethyl)-",FC(F)(F)c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C9H4F6N2/c10-8(11,12)4-1-2-5-6(3-4)17-7(16-5)9(13,14)15/h1-3H,(H,16,17)",BKFXAUQYNCJXIZ-UHFFFAOYSA-N,4.450047160230943,CATMOS,6
"Benzimidazole, 5-methyl-2-(trifluoromethyl)-",Cc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C9H7F3N2/c1-5-2-3-6-7(4-5)14-8(13-6)9(10,11)12/h2-4H,1H3,(H,13,14)",OLLDPPSRICPSTA-UHFFFAOYSA-N,3.5020432520568443,CATMOS,3
"Acetanilide, 2,4'-difluoro-",O=C(CF)Nc1ccc(F)cc1,"InChI=1S/C8H7F2NO/c9-5-8(12)11-7-3-1-6(10)2-4-7/h1-4H,5H2,(H,11,12)",MKJKVKAZGNVUKW-UHFFFAOYSA-N,4.932336757659591,CATMOS,2
"Benzimidazole, 4,7-dibromo-5,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,"InChI=1S/C8HBr2Cl2F3N2/c9-1-3(11)4(12)2(10)6-5(1)16-7(17-6)8(13,14)15/h(H,16,17)",ANVVSVJVHZJQCX-UHFFFAOYSA-N,5.079958334640779,CATMOS,3
"Benzimidazole, 7-nitro-4,5,6-trichloro-2-(trifluoromethyl)-",O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,"InChI=1S/C8HCl3F3N3O2/c9-1-2(10)4-5(6(3(1)11)17(18)19)16-7(15-4)8(12,13)14/h(H,15,16)",KFVQEVNXYSJKRB-UHFFFAOYSA-N,4.238324972751966,CATMOS,3
"Benzimidazole, 4,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1,"InChI=1S/C8H3Cl2F3N2/c9-3-1-4(10)6-5(2-3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",CAFBQHRMRGNHME-UHFFFAOYSA-N,4.890049085286844,CATMOS,3
"Benzimidazole, 4,7-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1,"InChI=1S/C8H3Cl2F3N2/c9-3-1-2-4(10)6-5(3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",QECRKWYIIQPMPA-UHFFFAOYSA-N,4.989943951844363,CATMOS,3
"Benzimidazole, 4-bromo-5,6,7-trichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1,"InChI=1S/C8HBrCl3F3N2/c9-1-2(10)3(11)4(12)6-5(1)16-7(17-6)8(13,14)15/h(H,16,17)",KMFHVMJKOGJJRE-UHFFFAOYSA-N,4.951172729738962,CATMOS,3
"Benzimidazole, 4,7-dibromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,"InChI=1S/C8H3Br2F3N2/c9-3-1-2-4(10)6-5(3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",DYLHVMDRWJVLSN-UHFFFAOYSA-N,4.280014389273448,CATMOS,3
"Benzimidazole, 5-methyl-4,6,7-trichloro-2-(trifluoromethyl)-",Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,"InChI=1S/C9H4Cl3F3N2/c1-2-3(10)5(12)7-6(4(2)11)16-8(17-7)9(13,14)15/h1H3,(H,16,17)",FTDIVRFRWTWDKU-UHFFFAOYSA-N,4.220037118062345,CATMOS,3
,COC(F)(F)C(F)Cl,"InChI=1S/C3H4ClF3O/c1-8-3(6,7)2(4)5/h2H,1H3",KKXBMWAROXAWSZ-UHFFFAOYSA-N,1.4616412573116162,CATMOS,3
,CC(O)c1cc(N)cc(C(F)(F)F)c1,"InChI=1S/C9H10F3NO/c1-5(14)6-2-7(9(10,11)12)4-8(13)3-6/h2-5,14H,13H2,1H3",ATRKQTIVYKNDOH-UHFFFAOYSA-N,2.367650236673489,CATMOS,3
,CN(C)CCC=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,"InChI=1S/C19H20F3N/c1-23(2)14-6-9-18(15-7-4-3-5-8-15)16-10-12-17(13-11-16)19(20,21)22/h3-5,7-13H,6,14H2,1-2H3",ZWADQKBIAKHZFT-UHFFFAOYSA-N,2.504294118294733,CATMOS,3
Sitagliptin,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"InChI=1S/C16H15F6N5O/c17-10-6-12(19)11(18)4-8(10)3-9(23)5-14(28)26-1-2-27-13(7-26)24-25-15(27)16(20,21)22/h4,6,9H,1-3,5,7,23H2",MFFMDFFZMYYVKS-UHFFFAOYSA-N,2.1328123479220498,CATMOS,6
"Pyrimidine, 2-((3,4,4-trifluoro-3-butenyl)thio)-",FC(F)=C(F)CCSc1ncccn1,"InChI=1S/C8H7F3N2S/c9-6(7(10)11)2-5-14-8-12-3-1-4-13-8/h1,3-4H,2,5H2",PLLUJQVWXXGSGA-UHFFFAOYSA-N,2.459193351049697,CATMOS,3
"Benzimidazole, 4-bromo-5,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1,"InChI=1S/C8H2BrCl2F3N2/c9-4-5(11)2(10)1-3-6(4)16-7(15-3)8(12,13)14/h1H,(H,15,16)",DVRHUASDTBDZKQ-UHFFFAOYSA-N,5.180039524798216,CATMOS,3
"Benzimidazole, 5-chloro-4,6-dibromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1,"InChI=1S/C8H2Br2ClF3N2/c9-2-1-3-6(4(10)5(2)11)16-7(15-3)8(12,13)14/h1H,(H,15,16)",POIOLNAIRDCQKY-UHFFFAOYSA-N,4.64998545664034,CATMOS,3
,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1,"InChI=1S/C16H15F3O/c1-2-15(20,12-7-4-3-5-8-12)13-9-6-10-14(11-13)16(17,18)19/h3-11,20H,2H2,1H3",DVASNQYQOZHAJN-UHFFFAOYSA-N,2.0983285266496567,CATMOS,3
"Maleimide, 1,1'-(tetrafluoro-m-phenylene)di-",O=C1C=CC(=O)N1c1c(F)c(F)c(F)c(N2C(=O)C=CC2=O)c1F,InChI=1S/C14H4F4N2O4/c15-9-10(16)13(19-5(21)1-2-6(19)22)12(18)14(11(9)17)20-7(23)3-4-8(20)24/h1-4H,SUPCLWXGARWYKB-UHFFFAOYSA-N,2.209499695243104,CATMOS,4
"2,4-Dinitro-N-(2,4,6-tribromophenyl)-6-(trifluoromethyl)aniline",O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c(Br)cc(Br)cc2Br)c(C(F)(F)F)c1,"InChI=1S/C13H5Br3F3N3O4/c14-5-1-8(15)12(9(16)2-5)20-11-7(13(17,18)19)3-6(21(23)24)4-10(11)22(25)26/h1-4,20H",INVHIPJJDSPNJY-UHFFFAOYSA-N,5.104802989314084,CATMOS,3
"Acetonitrile, [[4-(trifluoromethyl)phenyl]azo][[4-(trifluoromethyl)phenyl]hydrazono]-",N#CC(N=Nc1ccc(C(F)(F)F)cc1)N=Nc1ccc(C(F)(F)F)cc1,"InChI=1S/C16H9F6N5/c17-15(18,19)10-1-5-12(6-2-10)24-26-14(9-23)27-25-13-7-3-11(4-8-13)16(20,21)22/h1-8,14H",GKHFKARWUZMOIC-UHFFFAOYSA-N,2.7983058456444185,CATMOS,6
,CC1CC(OC(=O)C(C)Oc2cccc(C(F)(F)F)c2)CC(C)(C)C1,"InChI=1S/C19H25F3O3/c1-12-8-16(11-18(3,4)10-12)25-17(23)13(2)24-15-7-5-6-14(9-15)19(20,21)22/h5-7,9,12-13,16H,8,10-11H2,1-4H3",IIDBOOYTZBNAEW-UHFFFAOYSA-N,1.9523080096621253,CATMOS,3
"3-Pyridinecarboxamide, N-(2-amino-5-(trifluoromethyl)phenyl)-, dihydrochloride",Nc1ccc(C(F)(F)F)cc1NC(=O)c1cccnc1,"InChI=1S/C13H10F3N3O/c14-13(15,16)9-3-4-10(17)11(6-9)19-12(20)8-2-1-5-18-7-8/h1-7H,17H2,(H,19,20)",UBQWMGRUZVYOPY-UHFFFAOYSA-N,2.5196535308851256,CATMOS,3
,CC(C)(C)NCCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,"InChI=1S/C18H20F6N2O/c1-16(2,3)25-8-7-13(27)11-9-14(18(22,23)24)26-15-10(11)5-4-6-12(15)17(19,20)21/h4-6,9,13,25,27H,7-8H2,1-3H3",NEZJFNMPGLCANK-UHFFFAOYSA-N,2.2757454705654707,CATMOS,6
Fluvoxketone,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,"InChI=1S/C13H15F3O2/c1-18-9-3-2-4-12(17)10-5-7-11(8-6-10)13(14,15)16/h5-8H,2-4,9H2,1H3",VYKSRLDHXQURKA-UHFFFAOYSA-N,1.9759084915068204,CATMOS,3
"1,3-Benzenediamine, 4-(1,1,2,2-tetrafluoroethoxy)-",Nc1ccc(OC(F)(F)C(F)F)c(N)c1,"InChI=1S/C8H8F4N2O/c9-7(10)8(11,12)15-6-2-1-4(13)3-5(6)14/h1-3,7H,13-14H2",GZBDTUVDCDMCDU-UHFFFAOYSA-N,2.3211685279252787,CATMOS,4
3-(4-methyl-1H-imidazol-1-yl)-5-(trifluoromethyl)aniline,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1,"InChI=1S/C11H10F3N3/c1-7-5-17(6-16-7)10-3-8(11(12,13)14)2-9(15)4-10/h2-6H,15H2,1H3",WWTGXYAJVXKEKL-UHFFFAOYSA-N,3.395634377167247,CATMOS,3
"Acetamide, 2-chloro-2,2-difluoro-N-(2-methyl-4-(((methylamino)carbonyl)oxy)phenyl)-",CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1,"InChI=1S/C11H11ClF2N2O3/c1-6-5-7(19-10(18)15-2)3-4-8(6)16-9(17)11(12,13)14/h3-5H,1-2H3,(H,15,18)(H,16,17)",FJMLXADCKBVTLN-UHFFFAOYSA-N,3.7806349850548537,CATMOS,2
"Benzimidazole, 5-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,"InChI=1S/C8H4ClF3N2/c9-4-1-2-5-6(3-4)14-7(13-5)8(10,11)12/h1-3H,(H,13,14)",OQKQEDXERMELRT-UHFFFAOYSA-N,4.509974807258361,CATMOS,3
"Benzimidazole, 4-bromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)cccc2[nH]1,"InChI=1S/C8H4BrF3N2/c9-4-2-1-3-5-6(4)14-7(13-5)8(10,11)12/h1-3H,(H,13,14)",MWSWJWXZVTVPEQ-UHFFFAOYSA-N,3.976140282535716,CATMOS,3
"Benzimidazole, 4-bromo-6-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H3BrF3N3O2/c9-4-1-3(15(16)17)2-5-6(4)14-7(13-5)8(10,11)12/h1-2H,(H,13,14)",RJHWHAVCPNBCTM-UHFFFAOYSA-N,4.330034317247403,CATMOS,3
"Benzimidazole, 4,6-dinitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H3F3N4O4/c9-8(10,11)7-12-4-1-3(14(16)17)2-5(15(18)19)6(4)13-7/h1-2H,(H,12,13)",ABJSFSLMGRVNBG-UHFFFAOYSA-N,4.380038269270521,CATMOS,3
"Benzimidazole, 5-chloro-4-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3ClF3N3O2/c9-3-1-2-4-5(6(3)15(16)17)14-7(13-4)8(10,11)12/h1-2H,(H,13,14)",RGHCRDDIYJEAFI-UHFFFAOYSA-N,4.430095006430327,CATMOS,3
"Benzimidazole, 5-chloro-6-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1Cl,"InChI=1S/C8H3ClF3N3O2/c9-3-1-4-5(2-6(3)15(16)17)14-7(13-4)8(10,11)12/h1-2H,(H,13,14)",KNWBYYSQLWZITM-UHFFFAOYSA-N,4.680133930139702,CATMOS,3
"Benzimidazole, 4,5-dichloro-6-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,"InChI=1S/C8H2Cl2F3N3O2/c9-4-3(16(17)18)1-2-6(5(4)10)15-7(14-2)8(11,12)13/h1H,(H,14,15)",TZMZZAAWGRCWAY-UHFFFAOYSA-N,3.73679185985942,CATMOS,3
"Benzimidazole, 4,6-dichloro-5-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8H2Cl2F3N3O2/c9-2-1-3-5(4(10)6(2)16(17)18)15-7(14-3)8(11,12)13/h1H,(H,14,15)",ABRYUUSJZZOGOI-UHFFFAOYSA-N,3.920852048586376,CATMOS,3
"Benzimidazole, 4,6-dibromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,"InChI=1S/C8H3Br2F3N2/c9-3-1-4(10)6-5(2-3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",IPVBKOUKUCKNIK-UHFFFAOYSA-N,4.759984278378802,CATMOS,3
Enpiroline phosphate,OC(c1cc(-c2ccc(C(F)(F)F)cc2)nc(C(F)(F)F)c1)C1CCCCN1,"InChI=1S/C19H18F6N2O/c20-18(21,22)13-6-4-11(5-7-13)15-9-12(10-16(27-15)19(23,24)25)17(28)14-3-1-2-8-26-14/h4-7,9-10,14,17,26,28H,1-3,8H2",OCVRKDMRZFCUEE-UHFFFAOYSA-N,2.892431983903542,CATMOS,6
Fluindarol,O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,"InChI=1S/C16H9F3O2/c17-16(18,19)10-7-5-9(6-8-10)13-14(20)11-3-1-2-4-12(11)15(13)21/h1-8,13H",DGRHWUCYLVPQJY-UHFFFAOYSA-N,3.16609207511847,CATMOS,3
,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,"InChI=1S/C18H18F3NO2/c1-2-3-11-24-17(23)15-9-4-5-10-16(15)22-14-8-6-7-13(12-14)18(19,20)21/h4-10,12,22H,2-3,11H2,1H3",JDLSRXWHEBFHNC-UHFFFAOYSA-N,2.8204989519031547,CATMOS,3
"1H-Indole-3-acetic acid, 1-(p-chlorobenzoyl)-5-methoxy-2-methyl-, (alpha,alpha,alpha-trifluoro-m-tolyl) ester",COc1ccc2c(c1)c(CC(=O)Oc1cccc(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,"InChI=1S/C26H19ClF3NO4/c1-15-21(14-24(32)35-20-5-3-4-17(12-20)26(28,29)30)22-13-19(34-2)10-11-23(22)31(15)25(33)16-6-8-18(27)9-7-16/h3-13H,14H2,1-2H3",KPIGFIICBCBCLE-UHFFFAOYSA-N,3.213468436470889,CATMOS,3
"Phosphonic acid, (1-(difluoromethyl)-2,2-difluoro-1-hydroxyethyl)-, diethyl ester",CCOP(=O)(OCC)C(O)(C(F)F)C(F)F,"InChI=1S/C7H13F4O4P/c1-3-14-16(13,15-4-2)7(12,5(8)9)6(10)11/h5-6,12H,3-4H2,1-2H3",ZCNCEMNGTZGKLF-UHFFFAOYSA-N,4.896887546941694,CATMOS,4
,O=C(C(F)(F)F)C(F)(F)Cl,"InChI=1S/C3ClF5O/c4-2(5,6)1(10)3(7,8)9",OJUUDWYPNQALHZ-UHFFFAOYSA-N,3.331784446608226,CATMOS,5
"4,4,4-Trifluoro-1-(4-methylphenyl)butane-1,3-dione",Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,"InChI=1S/C11H9F3O2/c1-7-2-4-8(5-3-7)9(15)6-10(16)11(12,13)14/h2-5H,6H2,1H3",WRZMHTIRFOFFPY-UHFFFAOYSA-N,2.8849557647066915,CATMOS,3
"2-Thiazoline, 2-((m-trifluoromethylbenzyl)amino)-",FC(F)(F)c1cccc(CNC2=NCCS2)c1,"InChI=1S/C11H11F3N2S/c12-11(13,14)9-3-1-2-8(6-9)7-16-10-15-4-5-17-10/h1-3,6H,4-5,7H2,(H,15,16)",NXFOBXJAZZAGPB-UHFFFAOYSA-N,3.716477467940411,CATMOS,3
,OC1CCC(CN2CCC(=C3c4ccc(F)cc4Sc4ccc(C(F)(F)F)cc43)CC2)CC1,"InChI=1S/C26H27F4NOS/c27-19-4-7-21-24(14-19)33-23-8-3-18(26(28,29)30)13-22(23)25(21)17-9-11-31(12-10-17)15-16-1-5-20(32)6-2-16/h3-4,7-8,13-14,16,20,32H,1-2,5-6,9-12,15H2",YLOAWENHAHWVJT-UHFFFAOYSA-N,3.900883058916367,CATMOS,4
,C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"InChI=1S/C11H10ClF3NO4PS/c1-7(12)6-19-21(2,22)20-8-3-4-10(16(17)18)9(5-8)11(13,14)15/h3-5H,1,6H2,2H3",MXRVWSWHANYETE-UHFFFAOYSA-N,3.273801951614345,CATMOS,3
,CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,"InChI=1S/C10H8F12O2/c1-4(2-5(23,7(11,12)13)8(14,15)16)3-6(24,9(17,18)19)10(20,21)22/h2,23-24H,3H2,1H3",PTHJGFDUQRGSRD-UHFFFAOYSA-N,4.33372484762413,CATMOS,12
Hexadecafluoro-nonanoic acid,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C9H2F16O2/c10-1(11)3(12,13)5(16,17)7(20,21)9(24,25)8(22,23)6(18,19)4(14,15)2(26)27/h1H,(H,26,27)",RARQGXBOCXOJPM-UHFFFAOYSA-N,2.735070568541175,CATMOS,16
"4-Quinolinemethanol, 6,8-dichloro-alpha-(2-piperidyl)-2-(trifluoromethyl)-, methanesulfonate,hemihydrate",OC(c1cc(C(F)(F)F)nc2c(Cl)cc(Cl)cc12)C1CCCCN1,"InChI=1S/C16H15Cl2F3N2O/c17-8-5-9-10(15(24)12-3-1-2-4-22-12)7-13(16(19,20)21)23-14(9)11(18)6-8/h5-7,12,15,22,24H,1-4H2",GBOMJGJESBMUBL-UHFFFAOYSA-N,2.5242655816090185,CATMOS,3
"2,2,3,3-Tetrafluorooxetane",FC1(F)COC1(F)F,"InChI=1S/C3H2F4O/c4-2(5)1-8-3(2,6)7/h1H2",OFWDLJKVZZRPOX-UHFFFAOYSA-N,2.053379120470477,CATMOS,4
"Benzimidazole, 4,5,6-tribromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,"InChI=1S/C8H2Br3F3N2/c9-2-1-3-6(5(11)4(2)10)16-7(15-3)8(12,13)14/h1H,(H,15,16)",UULQGHQIXNPCOU-UHFFFAOYSA-N,4.769974703686239,CATMOS,3
"Benzoic acid, 5-hydroxy-2-((3-(trifluoromethyl)phenyl)amino)-, 2-(2-hydroxyethoxy)ethyl ester",O=C(OCCOCCO)c1cc(O)ccc1Nc1cccc(C(F)(F)F)c1,"InChI=1S/C18H18F3NO5/c19-18(20,21)12-2-1-3-13(10-12)22-16-5-4-14(24)11-15(16)17(25)27-9-8-26-7-6-23/h1-5,10-11,22-24H,6-9H2",SQGBFZSOEZUQRV-UHFFFAOYSA-N,2.5858418389547526,CATMOS,3
"Benzoic acid, 5-hydroxy-2-((4-hydroxy-3-(trifluoromethyl)phenyl)amino)-, 2-(2-hydroxyethoxy)ethyl ester",O=C(OCCOCCO)c1cc(O)ccc1Nc1ccc(O)c(C(F)(F)F)c1,"InChI=1S/C18H18F3NO6/c19-18(20,21)14-9-11(1-4-16(14)25)22-15-3-2-12(24)10-13(15)17(26)28-8-7-27-6-5-23/h1-4,9-10,22-25H,5-8H2",BBCWGYSUBPNWDU-UHFFFAOYSA-N,2.6035091999907465,CATMOS,3
"2-Propanone, 1,1,3-trichloro-1,3,3-trifluoro-",O=C(C(F)(F)Cl)C(F)(Cl)Cl,"InChI=1S/C3Cl3F3O/c4-2(5,7)1(10)3(6,8)9",QCVAFEQJWDOJLG-UHFFFAOYSA-N,2.890735685496102,CATMOS,3
"3-Quinolinecarboxylic acid, 1,4-dihydro-4-oxo-6,7,8-trifluoro-, ethyl ester",CCOC(=O)C1C=Nc2c(cc(F)c(F)c2F)C1=O,"InChI=1S/C12H8F3NO3/c1-2-19-12(18)6-4-16-10-5(11(6)17)3-7(13)8(14)9(10)15/h3-4,6H,2H2,1H3",QKQJSROOQQMFBX-UHFFFAOYSA-N,1.5582188134120398,CATMOS,3
,OC(c1ccc(F)cc1F)c1cccnc1Cl,"InChI=1S/C12H8ClF2NO/c13-12-9(2-1-5-16-12)11(17)8-4-3-7(14)6-10(8)15/h1-6,11,17H",DETCBKIOSVYTIW-UHFFFAOYSA-N,1.863579451494336,CATMOS,2
,COP(=O)(OC)C(O)(C(F)F)C(F)F,"InChI=1S/C5H9F4O4P/c1-12-14(11,13-2)5(10,3(6)7)4(8)9/h3-4,10H,1-2H3",JIULQIONDXIEHE-UHFFFAOYSA-N,4.426129753288518,CATMOS,4
"N-Cyclopropyl-N'-(2,5-difluorophenyl)urea",O=C(Nc1cc(F)ccc1F)NC1CC1,"InChI=1S/C10H10F2N2O/c11-6-1-4-8(12)9(5-6)14-10(15)13-7-2-3-7/h1,4-5,7H,2-3H2,(H2,13,14,15)",YNHCORPJRLQDMA-UHFFFAOYSA-N,3.1448997449876317,CATMOS,2
